NO, NAME, ADDRESS
2690, 아름동물병원, 경기도 성남시 분당구 이매동
2691, 아름드리동물병원, 경기도 수원시 영통구 하동
2692, 아리 동물병원, 강원도 화천군 화천읍 아리
2693, 아리랑동물메디컬센터, 전라북도 전주시 완산구 중화산동2가
2694, 아리랑동물병원, 전라남도 화순군 화순읍 삼천리
2695, 아리스타동물의료센터, 충청남도 천안시 서북구 불당동
2696, 아림동물병원, 경상남도 거창군 거창읍 김천리
2697, 아마존, 경기도 고양시 덕양구 행신동
2698, 아마존 동물병원, 인천광역시 계양구 임학동
2699, 아마존동물병원, 경기도 화성시 봉담읍 와우리
2700, 아마존동물병원, 경기도 구리시 교문동
2701, 아빠손동물병원, 
2702, 아산동물의료센터, 부산광역시 기장군 정관읍 매학리
2703, 아산동물의료센터, 충청남도 아산시 용화동
2704, 아산아이윌24시동물메디컬센터, 충청남도 아산시 풍기동
2705, 아산축산업협동조합(동물병원), 충청남도 아산시 염치읍 방현리
2706, 아시아동물병원, 경기도 화성시 양감면 신왕리
2707, 아이동물병원, 경기도 이천시 진리동
2708, 아이들 동물병원, 전라북도 전주시 덕진구 만성동
2709, 아이디펫 동물병원, 부산광역시 연제구 연산동
2710, 아이러브 동물병원, 경기도 수원시 장안구 송죽동
2711, 아이러브펫 동물병원 작전점, 인천광역시 계양구 작전동
2712, 아이러브펫동물병원, 인천광역시 미추홀구 용현동
2713, 아이러브펫동물병원, 서울특별시 관악구 남현동
2714, 아이러브펫동물병원, 경기도 부천시 상동
2715, 아이러브펫동물병원(신도림점), 서울특별시 구로구 신도림동
2716, 아이러브펫동물병원둔산점, 대전광역시 서구 둔산동
2717, 아이본 동물병원, 서울특별시 광진구 자양동
2718, 아이봄 동물병원, 서울특별시 중랑구 신내동
2719, 아이사랑동물병원, 서울특별시 강북구 미아동
2720, 아이센텀 동물메디컬센터, 부산광역시 해운대구 우동
2721, 아이앤지동물병원, 부산광역시 해운대구 좌동
2722, 아이엠 동물병원, 서울특별시 마포구 서교동
2723, 아이원 동물병원, 서울특별시 동대문구 답십리동
2724, 아이웰 동물의료센터, 서울특별시 마포구 염리동
2725, 아이윌24시동물병원, 서울특별시 강남구 청담동
2726, 아이유동물메디컬센터, 경기도 성남시 수정구 창곡동
2727, 아이즈동물병원, 강원도 강릉시 옥천동
2728, 아이처럼 동물병원, 경상남도 창원시 성산구 중앙동
2729, 아이케어 동물병원, 부산광역시 해운대구 우동
2730, 아이케어 동물병원, 인천광역시 서구 청라동
2731, 아이튼튼 동물병원, 경기도 광명시 일직동
2732, 아이파크 24시 동물병원, 경상남도 창원시 마산합포구 신포동1가
2733, 아이파크 동물병원, 경상남도 창원시 마산합포구 해운동
2734, 아이펫동물병원, 경기도 성남시 분당구 야탑동
2735, 아이펫동물병원, 대구광역시 서구 평리동
2736, 아이피드동물병원, 대전광역시 서구 월평동
2737, 아이힐 동물병원, 서울특별시 강남구 역삼동
2738, 아인동물병원, 충청북도 청주시 흥덕구 복대동
2739, 아인동물의료센터, 충청북도 청주시 흥덕구 복대동
2740, 아인스 동물병원, 경기도 화성시 목동
2741, 아인스동물병원, 서울특별시 동대문구 장안동
2742, 아임동물병원, 경기도 평택시 고덕면 여염리
2743, 아주동물병원, 경상남도 거제시 아주동
2744, 아지동물병원, 서울특별시 성동구 금호동4가
2745, 아차산동물병원, 서울특별시 광진구 구의동
2746, 아쿠아 종합동물병원, 경상남도 김해시 삼문동
2747, 아크리스동물의료센터, 서울특별시 강남구 삼성동
2748, 아프리카 동물병원, 경기도 성남시 분당구 서현동
2749, 아프리카 동물병원, 대구광역시 북구 침산동
2750, 아프리카 동물병원, 전라북도 전주시 덕진구 인후동1가
2751, 아프리카동물병원, 서울특별시 용산구 후암동
2752, 아프리카동물병원, 서울특별시 강동구 강일동
2753, 아프리카동물병원, 서울특별시 영등포구 대림동
2754, 아프리카동물병원, 인천광역시 부평구 부개동
2755, 아프리카동물병원, 인천광역시 연수구 옥련동
2756, 아프리카동물병원, 경기도 안성시 공도읍 진사리
2757, 아프지말게 동물병원, 서울특별시 마포구 상암동
2758, 안 수의과병원, 충청남도 아산시 모종동
2759, 안강가축병원, 경상북도 경주시 강동면 인동리
2760, 안녕동물병원, 경기도 수원시 영통구 원천동
2761, 안단테 동물병원, 서울특별시 강동구 천호동
2762, 안동동물의료센터, 경상북도 안동시 옥동
2763, 안동봉화축협동물병원, 경상북도 안동시 광석동
2764, 안동제1 동물병원, 경상북도 안동시 옥동
2765, 안락동물병원, 부산광역시 동래구 안락동
2766, 안민 동물병원, 경기도 양주시 은현면 선암리
2767, 안산동물병원, 경기도 안산시 단원구 원곡동
2768, 안상수동물병원, 인천광역시 미추홀구 용현동
2769, 안성동물병원, 전라북도 무주군 안성면 장기리
2770, 안성동물의료센터, 경기도 안성시 옥산동
2771, 안성축협동물병원, 경기도 안성시 계동
2772, 안심 동물의료센터, 경기도 구리시 수택동
2773, 안암동물병원, 서울특별시 동대문구 용두동
2774, 안양동물병원, 경기도 안양시 만안구 안양동
2775, 안양본동물의료센터, 경기도 안양시 동안구 관양동
2776, 안양비산동물병원, 경기도 안양시 만안구 안양동
2777, 안양축협동물병원, 경기도 안양시 만안구 안양동
2778, 안양펫동물병원, 경기도 안양시 동안구 호계동
2779, 안정성평가연구소 전북흡입안전성연구본부 부속 동물병원, 전라북도 정읍시 신정동
2780, 안정택동물병원, 서울특별시 구로구 천왕동
2781, 안정현동물병원, 경상북도 영주시 휴천동
2782, 안중동물병원, 경기도 평택시 청북읍 옥길리
2783, 안창선동물병원, 경기도 평택시 지산동
2784, 안호영동물병원, 대전광역시 서구 갈마동
2785, 알로하 동물병원, 경기도 성남시 분당구 삼평동
2786, 알로하 동물병원, 
2787, 알로하동물병원, 경기도 화성시 비봉면 유포리
2788, 알파동물병원, 경상북도 경주시 노서동
2789, 알프스동물병원, 
2790, 알프스동물병원, 경기도 광주시 중대동
2791, 알프스동물병원, 대구광역시 남구 봉덕동
2792, 암사동물병원, 서울특별시 강동구 암사동
2793, 압구정동물병원, 서울특별시 강남구 신사동
2794, 압구정메이트동물병원, 서울특별시 강남구 신사동
2795, 압구정웰동물병원, 서울특별시 강남구 신사동
2796, 앙리동물병원, 서울특별시 성북구 성북동
2797, 앞선동물병원, 경기도 고양시 덕양구 신원동
2798, 애견종합동물병원, 강원도 강릉시 옥천동
2799, 애견종합병원, 경기도 용인시 처인구 김량장동
2800, 애경동물병원, 부산광역시 부산진구 연지동
2801, 애나동물병원, 인천광역시 부평구 산곡동
2802, 애니동물병원, 경기도 안산시 상록구 사동
2803, 애니온동물병원, 경기도 시흥시 정왕동
2804, 애니웰 동물병원, 경기도 고양시 일산동구 백석동
2805, 애니존동물병원, 경기도 수원시 팔달구 인계동
2806, 애니컴 메디컬센터, 서울특별시 중구 신당동
2807, 애니케어 동물병원 수유점, 서울특별시 강북구 수유동
2808, 애니케어동물병원, 서울특별시 동대문구 이문동
2809, 애니케어동물병원, 경기도 구리시 토평동
2810, 애니펫동물병원, 경기도 용인시 수지구 상현동
2811, 애니피아동물병원, 전라남도 여수시 국동
2812, 애니힐동물병원, 인천광역시 남동구 구월동
2813, 애드펫동물병원, 서울특별시 영등포구 양평동2가
2814, 애플동물병원, 대구광역시 달서구 진천동
2815, 애플동물병원, 서울특별시 광진구 능동
2816, 애플동물병원, 충청북도 충주시 칠금동
2817, 애플펫 동물병원, 경기도 광주시 오포읍 신현리
2818, 앤(N)고양이병원, 서울특별시 노원구 상계동
2819, 앨리스in동물병원, 대구광역시 달서구 월성동
2820, 앨리스동물병원, 경기도 광명시 소하동
2821, 앨리스동물병원, 대구광역시 동구 신서동
2822, 야당동물병원, 경기도 파주시 야당동
2823, 야옹동물병원, 서울특별시 은평구 응암동
2824, 야탑서울동물병원, 경기도 성남시 분당구 야탑동
2825, 약초동물병원, 경상남도 산청군 신안면 하정리
2826, 양구동물병원, 강원도 양구군 국토정중앙면 가오작리
2827, 양덕동물병원, 경상북도 포항시 북구 양덕동
2828, 양동진동물병원(출장전문), 경기도 양평군 용문면 다문리
2829, 양북동물병원, 경상북도 경주시 문무대왕면 어일리
2830, 양산 동물 메디컬센터, 경상남도 양산시 중부동
2831, 양산에스동물메디컬센터, 경상남도 양산시 물금읍 증산리
2832, 양수의과병원, 경상북도 영천시 야사동
2833, 양원주동물병원, 전라남도 해남군 해남읍 구교리
2834, 양주 온 동물병원, 경기도 양주시 옥정동
2835, 양주24시해든동물의료센터, 경기도 양주시 광사동
2836, 양주동물병원, 경기도 양주시 광적면 석우리
2837, 양주축협동물병원, 경기도 양주시 고읍동
2838, 양지가축동물병원, 서울특별시 강동구 길동
2839, 양지동물병원, 서울특별시 강동구 둔촌동
2840, 양지동물병원, 서울특별시 관악구 봉천동
2841, 양지동물병원, 부산광역시 연제구 연산동
2842, 양지종합동물병원, 경기도 용인시 처인구 양지면 양지리
2843, 양천종합동물병원, 서울특별시 양천구 신월동
2844, 양평가축병원, 경기도 양평군 양평읍 양근리
2845, 양하무역산업동물병원, 경기도 안성시 죽산면 용설리
2846, 어강동물병원, 경기도 남양주시 일패동
2847, 어니스트 동물병원, 경기도 성남시 분당구 운중동
2848, 어바웃동물병원, 충청남도 천안시 서북구 불당동
2849, 어울동물의료센터, 서울특별시 은평구 녹번동
2850, 어울림 동물병원, 경상북도 칠곡군 석적읍 중리
2851, 어울림동물병원, 서울특별시 서대문구 남가좌동
2852, 어울림동물병원, 경기도 용인시 수지구 신봉동
2853, 어울림동물병원, 광주광역시 서구 풍암동
2854, 어정동물병원, 경기도 용인시 기흥구 중동
2855, 어진종합동물병원, 대구광역시 달서구 상인동
2856, 언양동물병원, 울산광역시 울주군 두동면 봉계리
2857, 언제나동물병원, 충청남도 아산시 배방읍 장재리
2858, 얼바인동물병원, 서울특별시 강남구 자곡동
2859, 엄궁종합동물병원, 부산광역시 사상구 엄궁동
2860, 엄마손동물병원, 대전광역시 서구 도마동
2861, 엉클장동물병원, 서울특별시 용산구 원효로1가
2862, 에니펫동물병원, 충청남도 천안시 동남구 신부동
2863, 에덴동물병원, 전라남도 함평군 함평읍 기각리
2864, 에덴동물병원, 경기도 파주시 동패동
2865, 에덴동물병원, 경기도 수원시 팔달구 매교동
2866, 에덴동물병원, 전라남도 진도군 진도읍 남동리
2867, 에듀동물병원, 제주특별자치도 서귀포시 대정읍 보성리
2868, 에버그린 펫 클리닉, 
2869, 에버랜드 동물병원, 경기도 용인시 처인구 포곡읍 전대리
2870, 에버펫 동물병원, 서울특별시 송파구 가락동
2871, 에버펫동물병원, 경기도 성남시 분당구 금곡동
2872, 에스 클래스 동물병원, 경기도 수원시 영통구 원천동
2873, 에스동물암센터, 경상남도 양산시 동면 석산리
2874, 에이드 동물병원, 서울특별시 강남구 신사동
2875, 에이벳(AVET) 동물메디컬센터, 경기도 화성시 반송동
2876, 에이블 동물병원, 서울특별시 서초구 양재동
2877, 에이비씨(ABC)동물병원, 서울특별시 서초구 서초동
2878, 에이스 동물병원, 경기도 용인시 수지구 동천동
2879, 에이스동물메디컬센터, 경기도 의정부시 의정부동
2880, 에이스동물병원, 충청북도 청주시 서원구 개신동
2881, 에이스동물병원, 충청북도 청주시 흥덕구 개신동
2882, 에이스종합동물병원, 부산광역시 금정구 구서동
2883, 에이원동물병원, 서울특별시 서초구 서초동
2884, 에이치동물메디컬센터, 부산광역시 금정구 부곡동
2885, 에이플러스 동물병원, 서울특별시 서대문구 연희동
2886, 에코동물병원, 전라북도 전주시 덕진구 송천동2가
2887, 에코동물병원, 서울특별시 송파구 가락동
2888, 에코바이오, 경기도 성남시 중원구 금광동
2889, 에쿠스종합동물병원, 경기도 평택시 월곡동
2890, 에피소드 동물병원, 
2891, 엑슬루 동물병원, 대전광역시 대덕구 석봉동
2892, 엔젤동물병원, 충청남도 천안시 서북구 쌍용동
2893, 엔젤동물병원, 광주광역시 북구 두암동
2894, 엔젤동물병원, 경기도 성남시 분당구 금곡동
2895, 엔젤동물병원, 서울특별시 노원구 공릉동
2896, 엔젤동물병원, 서울특별시 중랑구 면목동
2897, 엔케어동물의료센터, 경기도 평택시 죽백동
2898, 엘S동물병원, 서울특별시 동작구 동작동
2899, 엘동물병원, 서울특별시 동대문구 용두동
2900, 엘동물병원, 경기도 의왕시 오전동
2901, 엘동물의료센터, 부산광역시 연제구 연산동
2902, 엘림동물병원, 경기도 부천시 도당동
2903, 엘림동물병원, 광주광역시 광산구 선암동
2904, 엘앰시 동물병원, 경기도 성남시 중원구 상대원동
2905, 엘케이동물병원, 서울특별시 노원구 중계동
2906, 엘케이동물의료센터, 충청북도 청주시 상당구 용암동
2907, 여서동물병원, 전라남도 여수시 여서동
2908, 여수 죽림 동물병원, 전라남도 여수시 소라면 죽림리
2909, 여수동물병원, 전라남도 여수시 서교동
2910, 여의도 동물병원, 서울특별시 영등포구 여의도동
2911, 여주동물병원, 경기도 여주시 강천면 간매리
2912, 여천종합동물병원, 전라남도 여수시 돌산읍 군내리
2913, 여한경, 충청남도 서산시 동문동
2914, 연 동물병원, 서울특별시 송파구 잠실동
2915, 연경동물병원, 대구광역시 북구 연경동
2916, 연기동물병원, 충청남도 연기군 조치원읍 상리
2917, 연기동물병원, 세종특별자치시 조치원읍 상리
2918, 연두 동물병원, 경기도 수원시 권선구 금곡동
2919, 연두동물병원, 
2920, 연두동물병원, 광주광역시 광산구 신창동
2921, 연산동물병원, 충청남도 논산시 벌곡면 한삼천리
2922, 연산동물의료센터, 부산광역시 연제구 연산동
2923, 연서동물종합병원, 서울특별시 은평구 대조동
2924, 연성 동물병원, 경상북도 경주시 안강읍 안강리
2925, 연수동물메디컬센터, 인천광역시 연수구 연수동
2926, 연은동물병원, 경기도 부천시 고강동
2927, 연이동물병원, 대전광역시 서구 정림동
2928, 연제종합동물병원, 부산광역시 수영구 망미동
2929, 연지동물병원, 경상남도 김해시 구산동
2930, 연합, 전라북도 고창군 고창읍 읍내리
2931, 연합가축병원, 경상북도 안동시 당북동
2932, 연합동물병원, 전라북도 완주군 용진읍 상운리
2933, 연합동물병원, 경상남도 양산시 북부동
2934, 연합동물병원, 전라북도 부안군 부안읍 선은리
2935, 연합동물병원, 전라북도 군산시 장재동
2936, 연합에이엠씨, 경기도 안양시 동안구 평촌동
2937, 연향동물병원, 전라남도 순천시 연향동
2938, 연희동물병원, 서울특별시 서대문구 연희동
2939, 연희동물병원, 경기도 수원시 권선구 탑동
2940, 연희동물병원, 인천광역시 서구 심곡동
2941, 열린, 전라남도 목포시 산정동
2942, 열린24시동물병원, 
2943, 열린동물병원, 충청남도 천안시 동남구 신부동
2944, 열린동물병원, 충청북도 충주시 교현동
2945, 열린동물병원, 충청남도 연기군 조치원읍 원리
2946, 열린동물병원, 강원도 원주시 무실동
2947, 열린동물병원, 대구광역시 동구 신암동
2948, 열린동물병원, 세종특별자치시 조치원읍 원리
2949, 열린동물병원, 경상남도 창원시 상남동
2950, 열린동물종합병원, 서울특별시 용산구 원효로2가
2951, 염동물병원, 부산광역시 사하구 괴정동
2952, 염창제일동물병원, 서울특별시 강서구 염창동
2953, 영광동물병원, 경상북도 봉화군 봉화읍 내성리
2954, 영광동물병원(산업동물전문), 전라남도 영광군 영광읍 신하리
2955, 영광축협동물병원, 전라남도 영광군 영광읍 녹사리
2956, 영국동물병원, 서울특별시 송파구 가락동
2957, 영남가축병원, 경상북도 경주시 문무대왕면 어일리
2958, 영남동물병원, 경상북도 성주군 성주읍 경산리
2959, 영남동물병원(출장진료전문병원), 경상남도 양산시 하북면 용연리
2960, 영대동물병원, 경상북도 경산시 중방동
2961, 영대연합동물병원, 경상북도 경산시 조영동
2962, 영덕사랑동물병원, 경상북도 영덕군 영덕읍 덕곡리
2963, 영덕울진축산농협 동물병원, 경상북도 울진군 매화면 매화리
2964, 영덕울진축협 동물병원, 경상북도 영덕군 영덕읍 화수리
2965, 영덕종합동물병원, 경상북도 영덕군 영덕읍 남석리
2966, 영도동물병원, 부산광역시 영도구 영선동1가
2967, 영동동물병원, 경기도 용인시 수지구 죽전동
2968, 영동합동동물병원, 충청북도 영동군 영동읍 계산리
2969, 영등포동물병원, 서울특별시 영등포구 당산동1가
2970, 영등포아크로 동물병원, 서울특별시 영등포구 영등포동7가
2971, 영민동물병원, 경상북도 안동시 송현동
2972, 영산가축병원<산업동물출장진료전문병원>, 경상남도 창녕군 영산면 서리
2973, 영생동물병원, 전라남도 함평군 함평읍 내교리
2974, 영일가축병원, 경상북도 포항시 북구 흥해읍 남성리
2975, 영재애견종합병원, 광주광역시 동구 산수동
2976, 영주동물병원, 경기도 광주시 경안동
2977, 영주동물병원, 경상북도 영주시 영주동
2978, 영주축협동물병원, 경상북도 영주시 가흥동
2979, 영중동물병원, 경기도 포천시 영중면 양문리
2980, 영진가축병원, 경상남도 진주시 금곡면 두문리
2981, 영천동물병원, 경상북도 영천시 문내동
2982, 영천축협동물병원, 경상북도 영천시 문외동
2983, 영통동물병원, 경기도 수원시 영통구 영통동
2984, 예 동물병원, 인천광역시 서구 마전동
2985, 예 동물병원, 경기도 고양시 덕양구 도내동
2986, 예담동물병원, 대전광역시 유성구 원신흥동
2987, 예동물병원, 광주광역시 광산구 소촌동
2988, 예동물병원, 인천광역시 부평구 갈산동
2989, 예방동물병원, 강원도 춘천시 석사동
2990, 예산 동물병원, 충청남도 예산군 예산읍 주교리
2991, 예서동물병원, 제주특별자치도 제주시 노형동
2992, 예스동물병원, 경상북도 구미시 선산읍 이문리
2993, 예스동물병원, 대구광역시 수성구 황금동
2994, 예스동물의료원, 경상남도 진주시 주약동
2995, 예은동물병원, 서울특별시 강남구 역삼동
2996, 예일동물병원, 서울특별시 관악구 신림동
2997, 예임양계병원, 강원도 횡성군 횡성읍 읍하리
2998, 예천축산농협 동물병원, 경상북도 예천군 예천읍 청복리
2999, 옐로우동물병원, 전라남도 장성군 삼계면 월연리
3000, 오 동물병원, 대구광역시 달서구 월성동
3001, 오거리동물병원, 서울특별시 은평구 응암동
3002, 오구오구 동물병원, 대구광역시 수성구 사월동
3003, 오남동물병원, 경기도 남양주시 오남읍 양지리
3004, 오늘동물병원, 서울특별시 성동구 성수동1가
3005, 오동물병원, 경기도 수원시 영통구 매탄동
3006, 오라고동물병원, 서울특별시 양천구 목동
3007, 오렌지동물병원, 서울특별시 성동구 행당동
3008, 오렌지동물병원, 서울특별시 강남구 삼성동
3009, 오룡 동물병원, 전라남도 무안군 삼향읍 남악리
3010, 오류동물병원, 서울특별시 구로구 오류동
3011, 오리진 동물피부과병원, 부산광역시 수영구 민락동
3012, 오블리 동물병원, 경기도 구리시 토평동
3013, 오산동물병원, 경기도 오산시 원동
3014, 오석헌동물병원, 서울특별시 성동구 옥수동
3015, 오성동물병원, 충청북도 청주시 청원구 오창읍 양청리
3016, 오션동물메디컬센터, 부산광역시 해운대구 반여동
3017, 오송 동물병원, 충청북도 청원군 오송읍 만수리
3018, 오수동물병원, 전라북도 임실군 오수면 오수리
3019, 오수의과동물병원, 충청북도 진천군 진천읍 읍내리
3020, 오아시스 정형외과 신경외과 동물병원, 경기도 수원시 영통구 이의동
3021, 오암동물병원, 경기도 평택시 안중읍 안중리
3022, 오원석 황금동물병원, 대구광역시 중구 대봉동
3023, 오월의 동물병원, 경상북도 경산시 정평동
3024, 오입력, 경기도 화성시 남양읍 남양리
3025, 오주동물병원, 서울특별시 송파구 거여동
3026, 오즈동물병원, 경기도 의정부시 신곡동
3027, 오즈동물병원, 서울특별시 서대문구 남가좌동
3028, 오즈동물병원, 서울특별시 강서구 내발산동
3029, 오창동물병원, 충청북도 청원군 오창읍 장대리
3030, 오창동물병원, 충청북도 청주시 청원구 오창읍 장대리
3031, 오창제일동물병원, 충청북도 청원군 오창읍 구룡리
3032, 오케이 동물병원, 경상북도 경산시 와촌면 동강리
3033, 오태동물병원, 경상북도 구미시 오태동
3034, 옥길아라동물의료센터, 경기도 부천시 옥길동
3035, 옥동정철 동물병원, 울산광역시 남구 옥동
3036, 옥수수 동물병원, 서울특별시 성동구 옥수동
3037, 옥천동물병원, 충청북도 옥천군 옥천읍 삼양리
3038, 옥포태양동물병원, 대구광역시 달성군 옥포읍 교항리
3039, 온 동물병원, 경상남도 사천시 사천읍 수석리
3040, 온 동물의료센터, 경기도 용인시 기흥구 마북동
3041, 온누리 동물병원, 전라남도 광양시 중동
3042, 온누리 동물병원, 경상남도 창원시 성산구 상남동
3043, 온누리 동물병원, 경상남도 창원시 중앙동
3044, 온누리 동물병원, 인천광역시 서구 마전동
3045, 온누리 동물병원(출장진료전문동물병원), 충청남도 천안시 동남구 삼룡동
3046, 온누리 종합동물병원, 서울특별시 영등포구 신길동
3047, 온누리동물병원, 경상북도 영천시 청통면 치일리
3048, 온누리동물병원, 대구광역시 달서구 이곡동
3049, 온누리동물병원, 전라남도 순천시 조례동
3050, 온누리동물병원, 부산광역시 해운대구 좌동
3051, 온누리동물병원, 인천광역시 미추홀구 용현동
3052, 온누리동물병원(천안점), 충청남도 천안시 동남구 봉명동
3053, 온마음 동물메디컬센터, 서울특별시 송파구 거여동
3054, 온마음 동물메디컬센터, 서울특별시 송파구 거여동
3055, 온마음동물병원, 부산광역시 동래구 온천동
3056, 온빛동물병원, 경기도 광명시 소하동
3057, 온양 발리동물병원, 울산광역시 울주군 온양읍 발리
3058, 온양동물병원, 충청남도 아산시 온천동
3059, 온유동물병원, 경기도 부천시 중동
3060, 온유동물병원, 경기도 수원시 영통구 이의동
3061, 온천동물병원, 부산광역시 동래구 온천동
3062, 온천천동물병원, 부산광역시 연제구 거제동
3063, 올리브 동물병원, 대전광역시 중구 목동
3064, 올리브동물병원, 서울특별시 구로구 고척동
3065, 올리브동물병원, 경기도 고양시 일산동구 마두동
3066, 올리브동물병원, 서울특별시 종로구 홍지동
3067, 올리브동물병원, 대구광역시 북구 산격동
3068, 올바른동물병원, 서울특별시 강동구 암사동
3069, 올스타동물의료센터, 서울특별시 강서구 화곡동
3070, 올치동물병원, 광주광역시 북구 본촌동
3071, 올펫 동물병원, 대구광역시 수성구 상동
3072, 와와동물벼원, 충청북도 청주시흥덕구 사직동
3073, 와와동물병원, 충청북도 청주시 서원구 사직동
3074, 와우 동물병원, 서울특별시 마포구 성산동
3075, 와우동물병원, 전라북도 익산시 영등동
3076, 와우동물병원, 서울특별시 강서구 방화동
3077, 와우동물병원, 울산광역시 울주군 언양읍 동부리
3078, 와우종합동물병원, 서울특별시 관악구 신림동
3079, 와이제이클리닉, 경상북도 군위군 군위읍 서부리
3080, 와이즈24시 동물병원, 서울특별시 강남구 논현동
3081, 와이즈동물병원, 대전광역시 서구 가수원동
3082, 와이즈동물의료센터, 경기도 하남시 덕풍동
3083, 완도동물병원, 전라남도 완도군 완도읍 군내리
3084, 왈츠동물병원, 서울특별시 영등포구 대림동
3085, 왕궁동물병원, 전라북도 익산시 왕궁면 구덕리
3086, 왕십리조은동물병원, 서울특별시 성동구 하왕십리동
3087, 왜관동물병원, 경상북도 칠곡군 왜관읍 왜관리
3088, 요셉동물병원, 전라남도 광양시 광양읍 칠성리
3089, 용강동물병원, 서울특별시 마포구 대흥동
3090, 용동물CTMRI의료센터, 경상남도 창원시 성산구 상남동
3091, 용동물메디컬센터, 경상남도 창원시 성산구 상남동
3092, 용동물병원, 경상남도 창원시 상남동
3093, 용마동물병원, 서울특별시 광진구 중곡동
3094, 용문동물병원, 경기도 양평군 용문면 다문리
3095, 용문조아동물병원, 경기도 양평군 용문면 다문리
3096, 용봉동물병원, 서울특별시 강서구 화곡동
3097, 용산동물병원, 충청북도 충주시 용산동
3098, 용산종합동물병원, 대구광역시 달서구 감삼동
3099, 용성동물병원, 경상북도 경산시 용성면 당리리
3100, 용원동물병원, 경상남도 창원시 진해구 용원동
3101, 용원동물병원, 경상남도 창원시 진해구 용원동
3102, 용인24시 메이트동물병원, 경기도 용인시 수지구 죽전동
3103, 용인도담동물병원, 경기도 용인시 기흥구 동백동
3104, 용인동물병원, 경기도 용인시 처인구 역북동
3105, 용인센트럴동물병원, 경기도 용인시 처인구 김량장동
3106, 용인시 동물보호센터, 경기도 용인시 처인구 삼가동
3107, 용인축협동물병원(산업동물출장진료전문), 경기도 용인시 처인구 김량장동
3108, 용인해성동물병원, 경기도 용인시 처인구 역북동
3109, 용주골동물병원, 경기도 파주시 파주읍 연풍리
3110, 용호동물병원, 부산광역시 남구 용호동
3111, 우남동물병원, 전라남도 장성군 장성읍 영천리
3112, 우동물병원, 경기도 화성시 우정읍 조암리
3113, 우람동물병원, 경기도 양평군 양평읍 공흥리
3114, 우랑동물병원(산업동물출장진료전문병원), 경기도 가평군 가평읍 읍내리
3115, 우리, 전라남도 목포시 상동
3116, 우리, 충청남도 서산시 동문동
3117, 우리 동물병원, 강원도 홍천군 홍천읍 진리
3118, 우리 동물병원, 경기도 연천군 연천읍 통현리
3119, 우리가축병원, 전라북도 완주군 고산면 읍내리
3120, 우리덕구동물병원, 서울특별시 은평구 진관동
3121, 우리동네동물병원, 경기도 용인시 기흥구 신갈동
3122, 우리동물메디컬센터, 서울특별시 금천구 독산동
3123, 우리동물병원, 경상남도 사천시 곤양면 남문외리
3124, 우리동물병원, 전라남도 장성군 장성읍 영천리
3125, 우리동물병원, 서울특별시 종로구 숭인동
3126, 우리동물병원, 경기도 김포시 월곶면 군하리
3127, 우리동물병원, 인천광역시 서구 연희동
3128, 우리동물병원, 경상북도 구미시 선산읍 신기리
3129, 우리동물병원, 경기도 오산시 원동
3130, 우리동물병원, 경기도 안양시 동안구 비산동
3131, 우리동물병원, 강원도 춘천시 동내면 거두리
3132, 우리동물병원, 경상남도 창원시 남양동
3133, 우리동물병원, 부산광역시 해운대구 반여동
3134, 우리동물병원, 충청북도 청주시상당구 금천동
3135, 우리동물병원, 경기도 용인시 기흥구 보라동
3136, 우리동물병원, 서울특별시 성북구 길음동
3137, 우리동물병원, 대구광역시 남구 봉덕동
3138, 우리동물병원, 전라남도 여수시 여서동
3139, 우리동물병원, 경기도 이천시 창전동
3140, 우리동물병원, 경기도 포천시 신읍동
3141, 우리동물병원, 경상북도 영천시 완산동
3142, 우리동물병원, 경기도 성남시 분당구 정자동
3143, 우리동물병원, 경상남도 통영시 정량동
3144, 우리동물병원, 충청남도 천안시 서북구 쌍용동
3145, 우리동물병원, 경상북도 청도군 화양읍 범곡리
3146, 우리동물병원, 경상남도 진주시 이현동
3147, 우리동물병원, 서울특별시 서대문구 영천동
3148, 우리동물병원, 경기도 화성시 남양읍 남양리
3149, 우리동물병원, 충청북도 증평군 증평읍 신동리
3150, 우리동물병원, 전라북도 전주시 완산구 효자동1가
3151, 우리동물병원, 경기도 안성시 인지동
3152, 우리동물병원, 충청북도 청원군 옥산면 오산리
3153, 우리동물병원, 전라북도 정읍시 이평면 두지리
3154, 우리동물병원, 전라남도 곡성군 곡성읍 읍내리
3155, 우리동물병원, 전라남도 무안군 현경면 외반리
3156, 우리동물병원, 전라남도 장성군 삼계면 사창리
3157, 우리동물병원, 전라북도 임실군 오수면 오수리
3158, 우리동물병원, 전라북도 김제시 요촌동
3159, 우리동물병원, 경상남도 거창군 거창읍 대평리
3160, 우리동물병원, 경상북도 상주시 무양동
3161, 우리동물병원, 광주광역시 북구 임동
3162, 우리동물병원, 충청남도 당진시 합덕읍 소소리
3163, 우리동물병원, 경상남도 창원시 의창구 팔용동
3164, 우리동물병원, 경상북도 경산시 대정동
3165, 우리동물병원, 충청북도 청주시 흥덕구 옥산면 오산리
3166, 우리동물병원, 충청북도 청주시 상당구 금천동
3167, 우리동물병원, 경상남도 합천군 합천읍 합천리
3168, 우리동물병원(산업), 제주특별자치도 제주시 한림읍 금악리
3169, 우리동생 동물병원, 서울특별시 강남구 청담동
3170, 우리동생 동물병원, 서울특별시 마포구 성산동
